"climate_model","impact_model","forcing","time","damage"
"ipsl-cm6a-lr","ecotroph","ssp1",2075,-497692411808846
"ipsl-cm6a-lr","ecotroph","ssp1",2076,-600538817740903
"ipsl-cm6a-lr","ecotroph","ssp1",2077,-564710621377596
"ipsl-cm6a-lr","ecotroph","ssp1",2078,-471794744400586
"ipsl-cm6a-lr","ecotroph","ssp1",2079,-506378583022539
"ipsl-cm6a-lr","ecotroph","ssp1",2080,-582159011812659
"ipsl-cm6a-lr","ecotroph","ssp1",2081,-560146540486350
"ipsl-cm6a-lr","ecotroph","ssp1",2082,-648678997103784
"ipsl-cm6a-lr","ecotroph","ssp1",2083,-731394789986240
"ipsl-cm6a-lr","ecotroph","ssp1",2084,-704919646105983
"ipsl-cm6a-lr","ecotroph","ssp1",2085,-640320126958468
"ipsl-cm6a-lr","ecotroph","ssp1",2086,-478490864501550
"ipsl-cm6a-lr","ecotroph","ssp1",2087,-572374690559841
"ipsl-cm6a-lr","ecotroph","ssp1",2088,-566931753340883
"ipsl-cm6a-lr","ecotroph","ssp1",2089,-485791677422382
"ipsl-cm6a-lr","ecotroph","ssp1",2090,-450180757826955
"ipsl-cm6a-lr","ecotroph","ssp1",2091,-448599278453378
"ipsl-cm6a-lr","ecotroph","ssp1",2092,-494049206989381
"ipsl-cm6a-lr","ecotroph","ssp1",2093,-472789482411870
"ipsl-cm6a-lr","ecotroph","ssp1",2094,-484983341167459
"ipsl-cm6a-lr","ecotroph","ssp1",2095,-432522141115045
"ipsl-cm6a-lr","ecotroph","ssp1",2096,-423981608909463
"ipsl-cm6a-lr","ecotroph","ssp1",2097,-466244853866118
"ipsl-cm6a-lr","ecotroph","ssp1",2098,-639903963322982
"ipsl-cm6a-lr","ecotroph","ssp1",2099,-609151854556866
"ipsl-cm6a-lr","ecotroph","ssp1",2100,-525028203443911
"ipsl-cm6a-lr","ecotroph","ssp5",2015,-10033822008356
"ipsl-cm6a-lr","ecotroph","ssp5",2016,-187451261731755
"ipsl-cm6a-lr","ecotroph","ssp5",2017,-215515448745384
"ipsl-cm6a-lr","ecotroph","ssp5",2018,-211165414290670
"ipsl-cm6a-lr","ecotroph","ssp5",2019,-185622377467837
"ipsl-cm6a-lr","ecotroph","ssp5",2020,-131696993667970
"ipsl-cm6a-lr","ecotroph","ssp5",2021,-277726689795205
"ipsl-cm6a-lr","ecotroph","ssp5",2022,-151848632398055
"ipsl-cm6a-lr","ecotroph","ssp5",2023,-92139729183152
"ipsl-cm6a-lr","ecotroph","ssp5",2024,-148995959436900
"ipsl-cm6a-lr","ecotroph","ssp5",2025,-162002423662128
"ipsl-cm6a-lr","ecotroph","ssp5",2026,-173625641308278
"ipsl-cm6a-lr","ecotroph","ssp5",2027,-236131612405468
"ipsl-cm6a-lr","ecotroph","ssp5",2028,-290339247788565
"ipsl-cm6a-lr","ecotroph","ssp5",2029,-427769060349813
"ipsl-cm6a-lr","ecotroph","ssp5",2030,-368341976476855
"ipsl-cm6a-lr","ecotroph","ssp5",2031,-406749816973516
"ipsl-cm6a-lr","ecotroph","ssp5",2032,-369414094069137
"ipsl-cm6a-lr","ecotroph","ssp5",2033,-301031824862689
"ipsl-cm6a-lr","ecotroph","ssp5",2034,-315188927702086
"ipsl-cm6a-lr","ecotroph","ssp5",2035,-246540999167149
"ipsl-cm6a-lr","ecotroph","ssp5",2036,-322522701713344
"ipsl-cm6a-lr","ecotroph","ssp5",2037,-269801260698230
"ipsl-cm6a-lr","ecotroph","ssp5",2038,-431373151980824
"ipsl-cm6a-lr","ecotroph","ssp5",2039,-448387928212853
"ipsl-cm6a-lr","ecotroph","ssp5",2040,-492730478952952
"ipsl-cm6a-lr","ecotroph","ssp5",2041,-501196239838043
"ipsl-cm6a-lr","ecotroph","ssp5",2042,-459777108628702
"ipsl-cm6a-lr","ecotroph","ssp5",2043,-581596237409911
"ipsl-cm6a-lr","ecotroph","ssp5",2044,-578614145232509
"ipsl-cm6a-lr","ecotroph","ssp5",2045,-570777327773276
"ipsl-cm6a-lr","ecotroph","ssp5",2046,-541747569612473
"ipsl-cm6a-lr","ecotroph","ssp5",2047,-681718058039534
"ipsl-cm6a-lr","ecotroph","ssp5",2048,-731853836568837
"ipsl-cm6a-lr","ecotroph","ssp5",2049,-636748601102140
"ipsl-cm6a-lr","ecotroph","ssp5",2050,-666634638019546
"ipsl-cm6a-lr","ecotroph","ssp5",2051,-759678071731311
"ipsl-cm6a-lr","ecotroph","ssp5",2052,-766845756627542
"ipsl-cm6a-lr","ecotroph","ssp5",2053,-760473103878688
"ipsl-cm6a-lr","ecotroph","ssp5",2054,-697707894519260
"ipsl-cm6a-lr","ecotroph","ssp5",2055,-722538149963796
"ipsl-cm6a-lr","ecotroph","ssp5",2056,-814814198387704
"ipsl-cm6a-lr","ecotroph","ssp5",2057,-789983017615912
"ipsl-cm6a-lr","ecotroph","ssp5",2058,-763976701755871
"ipsl-cm6a-lr","ecotroph","ssp5",2059,-764743968432637
"ipsl-cm6a-lr","ecotroph","ssp5",2060,-843961033793087
"ipsl-cm6a-lr","ecotroph","ssp5",2061,-744301671217178
"ipsl-cm6a-lr","ecotroph","ssp5",2062,-810140086382240
"ipsl-cm6a-lr","ecotroph","ssp5",2063,-838289254521114
"ipsl-cm6a-lr","ecotroph","ssp5",2064,-972715387580500
"ipsl-cm6a-lr","ecotroph","ssp5",2065,-968196296628930
"ipsl-cm6a-lr","ecotroph","ssp5",2066,-1071253378778360
"ipsl-cm6a-lr","ecotroph","ssp5",2067,-986277904567409
"ipsl-cm6a-lr","ecotroph","ssp5",2068,-1078448297662416
"ipsl-cm6a-lr","ecotroph","ssp5",2069,-1056141607063096
"ipsl-cm6a-lr","ecotroph","ssp5",2070,-1126432828600425
"ipsl-cm6a-lr","ecotroph","ssp5",2071,-1144333207835920
"ipsl-cm6a-lr","ecotroph","ssp5",2072,-1108570777305673
"ipsl-cm6a-lr","ecotroph","ssp5",2073,-1107216797687530
"ipsl-cm6a-lr","ecotroph","ssp5",2074,-1059033424651113
"ipsl-cm6a-lr","ecotroph","ssp5",2075,-1092267010765261
"ipsl-cm6a-lr","ecotroph","ssp5",2076,-1175838970145086
"ipsl-cm6a-lr","ecotroph","ssp5",2077,-1175572431952480
"ipsl-cm6a-lr","ecotroph","ssp5",2078,-1202355207690000
"ipsl-cm6a-lr","ecotroph","ssp5",2079,-1256118021986691
"ipsl-cm6a-lr","ecotroph","ssp5",2080,-1322243404619346
"ipsl-cm6a-lr","ecotroph","ssp5",2081,-1320638208681145
"ipsl-cm6a-lr","ecotroph","ssp5",2082,-1327345139162159
"ipsl-cm6a-lr","ecotroph","ssp5",2083,-1348244497244687
"ipsl-cm6a-lr","ecotroph","ssp5",2084,-1427851407054081
"ipsl-cm6a-lr","ecotroph","ssp5",2085,-1415230277177496
"ipsl-cm6a-lr","ecotroph","ssp5",2086,-1474870625351055
"ipsl-cm6a-lr","ecotroph","ssp5",2087,-1497382005227177
"ipsl-cm6a-lr","ecotroph","ssp5",2088,-1519773517347531
"ipsl-cm6a-lr","ecotroph","ssp5",2089,-1581702695075309
"ipsl-cm6a-lr","ecotroph","ssp5",2090,-1586823246085137
"ipsl-cm6a-lr","ecotroph","ssp5",2091,-1590078430253625
"ipsl-cm6a-lr","ecotroph","ssp5",2092,-1620121472335812
"ipsl-cm6a-lr","ecotroph","ssp5",2093,-1550371296865801
"ipsl-cm6a-lr","ecotroph","ssp5",2094,-1553133297379808
"ipsl-cm6a-lr","ecotroph","ssp5",2095,-1603596342889915
"ipsl-cm6a-lr","ecotroph","ssp5",2096,-1619593371298857
"ipsl-cm6a-lr","ecotroph","ssp5",2097,-1657655297437644
"ipsl-cm6a-lr","ecotroph","ssp5",2098,-1741024587551562
"ipsl-cm6a-lr","ecotroph","ssp5",2099,-1788666261091565
"ipsl-cm6a-lr","ecotroph","ssp5",2100,-1773727861751213
"ipsl-cm6a-lr","macroecological","historical",1950,39761908974706
"ipsl-cm6a-lr","macroecological","historical",1951,-106321705609944
"ipsl-cm6a-lr","macroecological","historical",1952,-35014884009112
"ipsl-cm6a-lr","macroecological","historical",1953,-31991999105508
"ipsl-cm6a-lr","macroecological","historical",1954,269968895824362
"ipsl-cm6a-lr","macroecological","historical",1955,-362766212592858
"ipsl-cm6a-lr","macroecological","historical",1956,-131905146158502
"ipsl-cm6a-lr","macroecological","historical",1957,-478396536065308
"ipsl-cm6a-lr","macroecological","historical",1958,-42791922810170
"ipsl-cm6a-lr","macroecological","historical",1959,-4488449191248
"ipsl-cm6a-lr","macroecological","historical",1960,-99872085836814
"ipsl-cm6a-lr","macroecological","historical",1961,-389582803845098
"ipsl-cm6a-lr","macroecological","historical",1962,-199422108923792
"ipsl-cm6a-lr","macroecological","historical",1963,137030389073376
"ipsl-cm6a-lr","macroecological","historical",1964,-91886870388618
"ipsl-cm6a-lr","macroecological","historical",1965,13563360498596
"ipsl-cm6a-lr","macroecological","historical",1966,-86297860407360
"ipsl-cm6a-lr","macroecological","historical",1967,399770859147672
"ipsl-cm6a-lr","macroecological","historical",1968,145131141480358
"ipsl-cm6a-lr","macroecological","historical",1969,111136400197822
"ipsl-cm6a-lr","macroecological","historical",1970,395620643738560
"ipsl-cm6a-lr","macroecological","historical",1971,-11945054579804
"ipsl-cm6a-lr","macroecological","historical",1972,153622678974720
"ipsl-cm6a-lr","macroecological","historical",1973,-20368580318398
"ipsl-cm6a-lr","macroecological","historical",1974,283278307634644
"ipsl-cm6a-lr","macroecological","historical",1975,-220231336256826
"ipsl-cm6a-lr","macroecological","historical",1976,184851869976092
"ipsl-cm6a-lr","macroecological","historical",1977,268585248769980
"ipsl-cm6a-lr","macroecological","historical",1978,464639881841760
"ipsl-cm6a-lr","macroecological","historical",1979,307367005124158
"ipsl-cm6a-lr","macroecological","historical",1980,-15016303537664
"ipsl-cm6a-lr","macroecological","historical",1981,29560025483664
"ipsl-cm6a-lr","macroecological","historical",1982,311098325395074
"ipsl-cm6a-lr","macroecological","historical",1983,340321550514566
"ipsl-cm6a-lr","macroecological","historical",1984,539593483317120
"ipsl-cm6a-lr","macroecological","historical",1985,711475984846934
"ipsl-cm6a-lr","macroecological","historical",1986,245804602625226
"ipsl-cm6a-lr","macroecological","historical",1987,242704956680896
"ipsl-cm6a-lr","macroecological","historical",1988,-49928944236740
"ipsl-cm6a-lr","macroecological","historical",1989,-240651639212856
"ipsl-cm6a-lr","macroecological","historical",1990,323335568488100
"ipsl-cm6a-lr","macroecological","historical",1991,-33217241532010
"ipsl-cm6a-lr","macroecological","historical",1992,-102835291883292
"ipsl-cm6a-lr","macroecological","historical",1993,174707083437480
"ipsl-cm6a-lr","macroecological","historical",1994,339130054745306
"ipsl-cm6a-lr","macroecological","historical",1995,56751346090792
"ipsl-cm6a-lr","macroecological","historical",1996,-267285807217698
"ipsl-cm6a-lr","macroecological","historical",1997,135034419652296
"ipsl-cm6a-lr","macroecological","historical",1998,268982471959646
"ipsl-cm6a-lr","macroecological","historical",1999,-49359118592588
"ipsl-cm6a-lr","macroecological","historical",2000,-182594655166016
"ipsl-cm6a-lr","macroecological","historical",2001,426455750345922
"ipsl-cm6a-lr","macroecological","historical",2002,235567630207186
"ipsl-cm6a-lr","macroecological","historical",2003,103475235755718
"ipsl-cm6a-lr","macroecological","historical",2004,-122225147258992
"ipsl-cm6a-lr","macroecological","historical",2005,-338605176121798
"ipsl-cm6a-lr","macroecological","historical",2006,-201286316270982
"ipsl-cm6a-lr","macroecological","historical",2007,483798933304804
"ipsl-cm6a-lr","macroecological","historical",2008,330309502820504
"ipsl-cm6a-lr","macroecological","historical",2009,-259361198523112
"ipsl-cm6a-lr","macroecological","historical",2010,-123926142561186
"ipsl-cm6a-lr","macroecological","historical",2011,60549989947052
"ipsl-cm6a-lr","macroecological","historical",2012,-390355270111342
"ipsl-cm6a-lr","macroecological","historical",2013,-137935234781466
"ipsl-cm6a-lr","macroecological","historical",2014,-27991213478740
"ipsl-cm6a-lr","macroecological","ssp1",2015,-63239595162304
"ipsl-cm6a-lr","macroecological","ssp1",2016,-531037360205716
"ipsl-cm6a-lr","macroecological","ssp1",2017,-712290161618756
"ipsl-cm6a-lr","macroecological","ssp1",2018,-795690684969472
"ipsl-cm6a-lr","macroecological","ssp1",2019,-339314471102252
"ipsl-cm6a-lr","macroecological","ssp1",2020,-493496233133780
"ipsl-cm6a-lr","macroecological","ssp1",2021,-350666952402450
"ipsl-cm6a-lr","macroecological","ssp1",2022,-637660969470390
"ipsl-cm6a-lr","macroecological","ssp1",2023,-823419388680972
"ipsl-cm6a-lr","macroecological","ssp1",2024,-1186963360117176
"ipsl-cm6a-lr","macroecological","ssp1",2025,-893508135165172
"ipsl-cm6a-lr","macroecological","ssp1",2026,-524468853586542
"ipsl-cm6a-lr","macroecological","ssp1",2027,-596600299221128
"ipsl-cm6a-lr","macroecological","ssp1",2028,-361106196981862
"ipsl-cm6a-lr","macroecological","ssp1",2029,-528564758306492
"ipsl-cm6a-lr","macroecological","ssp1",2030,-796221285620158
"ipsl-cm6a-lr","macroecological","ssp1",2031,-670269469525510
"ipsl-cm6a-lr","macroecological","ssp1",2032,-876887813127596
"ipsl-cm6a-lr","macroecological","ssp1",2033,-1045007958981330
"ipsl-cm6a-lr","macroecological","ssp1",2034,-871483852820296
"ipsl-cm6a-lr","macroecological","ssp1",2035,-879984661566590
"ipsl-cm6a-lr","macroecological","ssp1",2036,-542602384936062
"ipsl-cm6a-lr","macroecological","ssp1",2037,-875498266406210
"ipsl-cm6a-lr","macroecological","ssp1",2038,-1198284973567802
"ipsl-cm6a-lr","macroecological","ssp1",2039,-806797538593938
"ipsl-cm6a-lr","macroecological","ssp1",2040,-722492020502204
"ipsl-cm6a-lr","macroecological","ssp1",2041,-911839675645654
"ipsl-cm6a-lr","macroecological","ssp1",2042,-951959613725692
"ipsl-cm6a-lr","macroecological","ssp1",2043,-908195998550908
"ipsl-cm6a-lr","macroecological","ssp1",2044,-1071758360639032
"ipsl-cm6a-lr","macroecological","ssp1",2045,-869328789720534
"ipsl-cm6a-lr","macroecological","ssp1",2046,-1026975846992248
"ipsl-cm6a-lr","macroecological","ssp1",2047,-1228691766913508
"ipsl-cm6a-lr","macroecological","ssp1",2048,-1030628766637952
"ipsl-cm6a-lr","macroecological","ssp1",2049,-1079062763621948
"ipsl-cm6a-lr","macroecological","ssp1",2050,-1322467494078320
"ipsl-cm6a-lr","macroecological","ssp1",2051,-1151648151339914
"ipsl-cm6a-lr","macroecological","ssp1",2052,-947795200940276
"ipsl-cm6a-lr","macroecological","ssp1",2053,-981095426242246
"ipsl-cm6a-lr","macroecological","ssp1",2054,-1021471884725116
"ipsl-cm6a-lr","macroecological","ssp1",2055,-1314412694411084
"ipsl-cm6a-lr","macroecological","ssp1",2056,-1203122682083734
"ipsl-cm6a-lr","macroecological","ssp1",2057,-1014381652126548
"ipsl-cm6a-lr","macroecological","ssp1",2058,-1420553797968072
"ipsl-cm6a-lr","macroecological","ssp1",2059,-1241274673767716
"ipsl-cm6a-lr","macroecological","ssp1",2060,-1119801575757776
"ipsl-cm6a-lr","macroecological","ssp1",2061,-1056272345286730
"ipsl-cm6a-lr","macroecological","ssp1",2062,-1076647440895662
"ipsl-cm6a-lr","macroecological","ssp1",2063,-1161870379129756
"ipsl-cm6a-lr","macroecological","ssp1",2064,-1190025307841244
"ipsl-cm6a-lr","macroecological","ssp1",2065,-1166206954123684
"ipsl-cm6a-lr","macroecological","ssp1",2066,-1232959318326992
"ipsl-cm6a-lr","macroecological","ssp1",2067,-1428934449085150
"ipsl-cm6a-lr","macroecological","ssp1",2068,-1198000362244816
"ipsl-cm6a-lr","macroecological","ssp1",2069,-1212758985857828
"ipsl-cm6a-lr","macroecological","ssp1",2070,-1375537145963208
"ipsl-cm6a-lr","macroecological","ssp1",2071,-1091120389960820
"ipsl-cm6a-lr","macroecological","ssp1",2072,-1216383220051428
"ipsl-cm6a-lr","macroecological","ssp1",2073,-1140377720589646
"ipsl-cm6a-lr","macroecological","ssp1",2074,-1158729267001988
"ipsl-cm6a-lr","macroecological","ssp1",2075,-1233131251699420
"ipsl-cm6a-lr","macroecological","ssp1",2076,-1475635291526554
"ipsl-cm6a-lr","macroecological","ssp1",2077,-1316917563278996
"ipsl-cm6a-lr","macroecological","ssp1",2078,-1122419417393216
"ipsl-cm6a-lr","macroecological","ssp1",2079,-1460318679337268
"ipsl-cm6a-lr","macroecological","ssp1",2080,-1434084831866568
"ipsl-cm6a-lr","macroecological","ssp1",2081,-1421255249738500
"ipsl-cm6a-lr","macroecological","ssp1",2082,-1876876113913374
"ipsl-cm6a-lr","macroecological","ssp1",2083,-1685945634917528
"ipsl-cm6a-lr","macroecological","ssp1",2084,-1485679526983004
"ipsl-cm6a-lr","macroecological","ssp1",2085,-1152380755110388
"ipsl-cm6a-lr","macroecological","ssp1",2086,-1012307180139962
"ipsl-cm6a-lr","macroecological","ssp1",2087,-1275318351662514
"ipsl-cm6a-lr","macroecological","ssp1",2088,-1320848108134706
"ipsl-cm6a-lr","macroecological","ssp1",2089,-1109903352504926
"ipsl-cm6a-lr","macroecological","ssp1",2090,-1012111808166128
"ipsl-cm6a-lr","macroecological","ssp1",2091,-1204910613185234
"ipsl-cm6a-lr","macroecological","ssp1",2092,-992513418815652
"ipsl-cm6a-lr","macroecological","ssp1",2093,-853205464618628
"ipsl-cm6a-lr","macroecological","ssp1",2094,-1042573592479122
"ipsl-cm6a-lr","macroecological","ssp1",2095,-1035042874727232
"ipsl-cm6a-lr","macroecological","ssp1",2096,-959146225395430
"ipsl-cm6a-lr","macroecological","ssp1",2097,-1367325966827472
"ipsl-cm6a-lr","macroecological","ssp1",2098,-1740444282054488
"ipsl-cm6a-lr","macroecological","ssp1",2099,-1410272404339540
"ipsl-cm6a-lr","macroecological","ssp1",2100,-1353640196542610
"ipsl-cm6a-lr","macroecological","ssp5",2015,-361532219871472
"ipsl-cm6a-lr","macroecological","ssp5",2016,-863846599026858
"ipsl-cm6a-lr","macroecological","ssp5",2017,-574159317118026
"ipsl-cm6a-lr","macroecological","ssp5",2018,-615370647778500
"ipsl-cm6a-lr","macroecological","ssp5",2019,-348223118770204
"ipsl-cm6a-lr","macroecological","ssp5",2020,-605307689499542
"ipsl-cm6a-lr","macroecological","ssp5",2021,-838027137505364
"ipsl-cm6a-lr","macroecological","ssp5",2022,-129613827975488
"ipsl-cm6a-lr","macroecological","ssp5",2023,-115611323942512
"ipsl-cm6a-lr","macroecological","ssp5",2024,-390604130989872
"ipsl-cm6a-lr","macroecological","ssp5",2025,-382428828446128
"ipsl-cm6a-lr","macroecological","ssp5",2026,-670193777626288
"ipsl-cm6a-lr","macroecological","ssp5",2027,-710033874323770
"ipsl-cm6a-lr","macroecological","ssp5",2028,-875190334694068
"ipsl-cm6a-lr","macroecological","ssp5",2029,-1087704968530286
"ipsl-cm6a-lr","macroecological","ssp5",2030,-1131150000566330
"ipsl-cm6a-lr","macroecological","ssp5",2031,-1019489594262872
"ipsl-cm6a-lr","macroecological","ssp5",2032,-900550650659052
"ipsl-cm6a-lr","macroecological","ssp5",2033,-693811187560384
"ipsl-cm6a-lr","macroecological","ssp5",2034,-756501820846954
"ipsl-cm6a-lr","macroecological","ssp5",2035,-532840244144610
"ipsl-cm6a-lr","macroecological","ssp5",2036,-621598628009922
"ipsl-cm6a-lr","macroecological","ssp5",2037,-701637436479654
"ipsl-cm6a-lr","macroecological","ssp5",2038,-1053943552271662
"ipsl-cm6a-lr","macroecological","ssp5",2039,-1094940640107944
"ipsl-cm6a-lr","macroecological","ssp5",2040,-1099503106758020
"ipsl-cm6a-lr","macroecological","ssp5",2041,-1052001484972906
"ipsl-cm6a-lr","macroecological","ssp5",2042,-894115468784574
"ipsl-cm6a-lr","macroecological","ssp5",2043,-1261160194504358
"ipsl-cm6a-lr","macroecological","ssp5",2044,-1199409965964612
"ipsl-cm6a-lr","macroecological","ssp5",2045,-1149216385696718
"ipsl-cm6a-lr","macroecological","ssp5",2046,-1346179594087864
"ipsl-cm6a-lr","macroecological","ssp5",2047,-1609622902399292
"ipsl-cm6a-lr","macroecological","ssp5",2048,-1623716646342460
"ipsl-cm6a-lr","macroecological","ssp5",2049,-1600015404846480
"ipsl-cm6a-lr","macroecological","ssp5",2050,-1698948618975750
"ipsl-cm6a-lr","macroecological","ssp5",2051,-1801059649822932
"ipsl-cm6a-lr","macroecological","ssp5",2052,-1560262457050188
"ipsl-cm6a-lr","macroecological","ssp5",2053,-1690884089560684
"ipsl-cm6a-lr","macroecological","ssp5",2054,-1665829691579882
"ipsl-cm6a-lr","macroecological","ssp5",2055,-1636054524065316
"ipsl-cm6a-lr","macroecological","ssp5",2056,-1873641429590742
"ipsl-cm6a-lr","macroecological","ssp5",2057,-1663910789691448
"ipsl-cm6a-lr","macroecological","ssp5",2058,-1811397699284760
"ipsl-cm6a-lr","macroecological","ssp5",2059,-1875680387211158
"ipsl-cm6a-lr","macroecological","ssp5",2060,-1968864708300104
"ipsl-cm6a-lr","macroecological","ssp5",2061,-1591104869240512
"ipsl-cm6a-lr","macroecological","ssp5",2062,-1957830807401336
"ipsl-cm6a-lr","macroecological","ssp5",2063,-2246608199629904
"ipsl-cm6a-lr","macroecological","ssp5",2064,-2376702447833810
"ipsl-cm6a-lr","macroecological","ssp5",2065,-2405749864638910
"ipsl-cm6a-lr","macroecological","ssp5",2066,-2447734571557166
"ipsl-cm6a-lr","macroecological","ssp5",2067,-2278300944175116
"ipsl-cm6a-lr","macroecological","ssp5",2068,-2557641449583818
"ipsl-cm6a-lr","macroecological","ssp5",2069,-2390842078162846
"ipsl-cm6a-lr","macroecological","ssp5",2070,-2504893031886320
"ipsl-cm6a-lr","macroecological","ssp5",2071,-2726809142900018
"ipsl-cm6a-lr","macroecological","ssp5",2072,-2550520801323526
"ipsl-cm6a-lr","macroecological","ssp5",2073,-2442918726298788
"ipsl-cm6a-lr","macroecological","ssp5",2074,-2556686935248806
"ipsl-cm6a-lr","macroecological","ssp5",2075,-2699370606054796
"ipsl-cm6a-lr","macroecological","ssp5",2076,-2925988885136486
"ipsl-cm6a-lr","macroecological","ssp5",2077,-2746034850664096
"ipsl-cm6a-lr","macroecological","ssp5",2078,-2955868067928140
"ipsl-cm6a-lr","macroecological","ssp5",2079,-3013958677242682
"ipsl-cm6a-lr","macroecological","ssp5",2080,-3122973284652026
"ipsl-cm6a-lr","macroecological","ssp5",2081,-3263099223270534
"ipsl-cm6a-lr","macroecological","ssp5",2082,-3200495832016718
"ipsl-cm6a-lr","macroecological","ssp5",2083,-3257721482919180
"ipsl-cm6a-lr","macroecological","ssp5",2084,-3454418448727748
"ipsl-cm6a-lr","macroecological","ssp5",2085,-3368068222823790
"ipsl-cm6a-lr","macroecological","ssp5",2086,-3424378878157660
"ipsl-cm6a-lr","macroecological","ssp5",2087,-3575781717307386
"ipsl-cm6a-lr","macroecological","ssp5",2088,-3595353810352646
"ipsl-cm6a-lr","macroecological","ssp5",2089,-3716621502164556
"ipsl-cm6a-lr","macroecological","ssp5",2090,-3846616472563056
"ipsl-cm6a-lr","macroecological","ssp5",2091,-3852254325741448
"ipsl-cm6a-lr","macroecological","ssp5",2092,-3878969797979982
"ipsl-cm6a-lr","macroecological","ssp5",2093,-3595884280439924
"ipsl-cm6a-lr","macroecological","ssp5",2094,-3647702321329850
"ipsl-cm6a-lr","macroecological","ssp5",2095,-3833437122647674
"ipsl-cm6a-lr","macroecological","ssp5",2096,-3936167963181634
"ipsl-cm6a-lr","macroecological","ssp5",2097,-3917823442406296
"ipsl-cm6a-lr","macroecological","ssp5",2098,-4283793192934446
"ipsl-cm6a-lr","macroecological","ssp5",2099,-4367747638274154
"ipsl-cm6a-lr","macroecological","ssp5",2100,-4154057923499656
"ipsl-cm6a-lr","zoomss","historical",1950,-3371479969348
"ipsl-cm6a-lr","zoomss","historical",1951,-578794757536
"ipsl-cm6a-lr","zoomss","historical",1952,-28414781794884
"ipsl-cm6a-lr","zoomss","historical",1953,-244925223791356
"ipsl-cm6a-lr","zoomss","historical",1954,262443515822580
"ipsl-cm6a-lr","zoomss","historical",1955,-148544532391852
"ipsl-cm6a-lr","zoomss","historical",1956,56916260632788
"ipsl-cm6a-lr","zoomss","historical",1957,-295905859769516
"ipsl-cm6a-lr","zoomss","historical",1958,265793868964812
"ipsl-cm6a-lr","zoomss","historical",1959,-102040319743740
"ipsl-cm6a-lr","zoomss","historical",1960,-98983016292388
"ipsl-cm6a-lr","zoomss","historical",1961,-318746209127760
"ipsl-cm6a-lr","zoomss","historical",1962,-148610826271060
"ipsl-cm6a-lr","zoomss","historical",1963,257638960391548
"ipsl-cm6a-lr","zoomss","historical",1964,1902802334744
"ipsl-cm6a-lr","zoomss","historical",1965,221910568887144
"ipsl-cm6a-lr","zoomss","historical",1966,60393655511924
"ipsl-cm6a-lr","zoomss","historical",1967,642782308592408
"ipsl-cm6a-lr","zoomss","historical",1968,96100108181984
"ipsl-cm6a-lr","zoomss","historical",1969,244670322297576
"ipsl-cm6a-lr","zoomss","historical",1970,158185621393184
"ipsl-cm6a-lr","zoomss","historical",1971,157647895238432
"ipsl-cm6a-lr","zoomss","historical",1972,52725106283172
"ipsl-cm6a-lr","zoomss","historical",1973,-124800174970128
"ipsl-cm6a-lr","zoomss","historical",1974,239961076095604
"ipsl-cm6a-lr","zoomss","historical",1975,-256634892949312
"ipsl-cm6a-lr","zoomss","historical",1976,316339597351752
"ipsl-cm6a-lr","zoomss","historical",1977,140258034362172
"ipsl-cm6a-lr","zoomss","historical",1978,448965788894296
"ipsl-cm6a-lr","zoomss","historical",1979,295524025146836
"ipsl-cm6a-lr","zoomss","historical",1980,42111066700276
"ipsl-cm6a-lr","zoomss","historical",1981,-16196170965400
"ipsl-cm6a-lr","zoomss","historical",1982,324290989510616
"ipsl-cm6a-lr","zoomss","historical",1983,151485672291308
"ipsl-cm6a-lr","zoomss","historical",1984,920447024229780
"ipsl-cm6a-lr","zoomss","historical",1985,717414499407880
"ipsl-cm6a-lr","zoomss","historical",1986,352282759851280
"ipsl-cm6a-lr","zoomss","historical",1987,447040527097204
"ipsl-cm6a-lr","zoomss","historical",1988,204273995242420
"ipsl-cm6a-lr","zoomss","historical",1989,74776273449844
"ipsl-cm6a-lr","zoomss","historical",1990,345720705862584
"ipsl-cm6a-lr","zoomss","historical",1991,-157340473410784
"ipsl-cm6a-lr","zoomss","historical",1992,-6872833114960
"ipsl-cm6a-lr","zoomss","historical",1993,266169552927148
"ipsl-cm6a-lr","zoomss","historical",1994,445287638412076
"ipsl-cm6a-lr","zoomss","historical",1995,162229990448204
"ipsl-cm6a-lr","zoomss","historical",1996,-230094015565336
"ipsl-cm6a-lr","zoomss","historical",1997,261087816319996
"ipsl-cm6a-lr","zoomss","historical",1998,65368016312684
"ipsl-cm6a-lr","zoomss","historical",1999,16475299264972
"ipsl-cm6a-lr","zoomss","historical",2000,-240782994403868
"ipsl-cm6a-lr","zoomss","historical",2001,75036188790032
"ipsl-cm6a-lr","zoomss","historical",2002,-49655949301612
"ipsl-cm6a-lr","zoomss","historical",2003,190827474150192
"ipsl-cm6a-lr","zoomss","historical",2004,-261116374351860
"ipsl-cm6a-lr","zoomss","historical",2005,-361292742035548
"ipsl-cm6a-lr","zoomss","historical",2006,-74428783146220
"ipsl-cm6a-lr","zoomss","historical",2007,333361794972860
"ipsl-cm6a-lr","zoomss","historical",2008,244766503879084
"ipsl-cm6a-lr","zoomss","historical",2009,-7524838062372
"ipsl-cm6a-lr","zoomss","historical",2010,123500707099488
"ipsl-cm6a-lr","zoomss","historical",2011,99433241787748
"ipsl-cm6a-lr","zoomss","historical",2012,-182879378417424
"ipsl-cm6a-lr","zoomss","historical",2013,-56537250263500
